Clusters (bin),Age,Clusters,F1,Net Worth Billions
2.6,79,3,25357,1.9
2.6,79,3,25361,1.9
2.6,79,3,28001,1.9
2.6,79,3,9247,1.95
2.6,79,3,1713,2
2.6,79,3,3051,2
2.6,79,3,3950,2
2.6,79,3,4618,2
2.6,79,3,5518,2
2.6,79,3,6627,2
2.6,79,3,6638,2
2.6,79,3,6667,2
2.6,79,3,9220,2
2.6,79,3,12516,2
2.6,79,3,20590,2
2.6,79,3,22647,2
2.6,79,3,22676,2
2.6,79,3,22678,2
2.6,79,3,22691,2
2.6,79,3,25323,2
2.6,79,3,10755,2.05
2.6,79,3,2289,2.1
2.6,79,3,3029,2.1
2.6,79,3,5498,2.1
2.6,79,3,9178,2.1
2.6,79,3,12444,2.1
2.6,79,3,12445,2.1
2.6,79,3,16188,2.1
2.6,79,3,18420,2.1
2.6,79,3,20556,2.1
2.6,79,3,22605,2.1
2.6,79,3,22629,2.1
2.6,79,3,25187,2.1
2.6,79,3,25190,2.1
2.6,79,3,25229,2.1
2.6,79,3,27897,2.1
2.6,79,3,1694,2.2
2.6,79,3,4570,2.2
2.6,79,3,10708,2.2
2.6,79,3,18351,2.2
2.6,79,3,18357,2.2
2.6,79,3,22543,2.2
2.6,79,3,22559,2.2
2.6,79,3,25114,2.2
2.6,79,3,3845,2.3
2.6,79,3,6542,2.3
2.6,79,3,6557,2.3
2.6,79,3,7781,2.3
2.6,79,3,18302,2.3
2.6,79,3,22500,2.3
2.6,79,3,27787,2.3
2.6,79,3,30453,2.3
2.6,79,3,1662,2.4
2.6,79,3,14100,2.4
2.6,79,3,20421,2.4
2.6,79,3,24988,2.4
2.6,79,3,30377,2.4
2.6,79,3,1180,2.5
2.6,79,3,3799,2.5
2.6,79,3,4530,2.5
2.6,79,3,4539,2.5
2.6,79,3,4548,2.5
2.6,79,3,15982,2.5
2.6,79,3,15985,2.5
2.6,79,3,16020,2.5
2.6,79,3,18214,2.5
2.6,79,3,20370,2.5
2.6,79,3,22419,2.5
2.6,79,3,22426,2.5
2.6,79,3,30319,2.5
2.6,79,3,5388,2.6
2.6,79,3,7703,2.6
2.6,79,3,12257,2.6
2.6,79,3,27641,2.6
2.6,79,3,27646,2.6
2.6,79,3,30269,2.6
2.6,79,3,30293,2.6
2.6,79,3,2917,2.7
2.6,79,3,12230,2.7
2.6,79,3,12237,2.7
2.6,79,3,15916,2.7
2.6,79,3,15929,2.7
2.6,79,3,22364,2.7
2.6,79,3,30236,2.7
2.6,79,3,10521,2.8
2.6,79,3,20236,2.8
2.6,79,3,27539,2.8
2.6,79,3,27557,2.8
2.6,79,3,30192,2.8
2.6,79,3,3745,2.9
2.6,79,3,12164,2.9
2.6,79,3,15884,2.9
2.6,79,3,18054,2.9
2.6,79,3,24731,2.9
2.6,79,3,24773,2.9
2.6,79,3,30122,2.9
2.6,79,3,30126,2.9
2.6,79,3,1610,3
2.6,79,3,3722,3
2.6,79,3,13938,3
2.6,79,3,15842,3
2.6,79,3,18011,3
2.6,79,3,22264,3
2.6,79,3,24689,3
2.6,79,3,6389,3.1
2.6,79,3,30065,3.1
2.6,79,3,8885,3.2
2.6,79,3,8888,3.2
2.6,79,3,15774,3.2
2.6,79,3,15779,3.2
2.6,79,3,17970,3.2
2.6,79,3,22201,3.2
2.6,79,3,24651,3.2
2.6,79,3,27378,3.2
2.6,79,3,4457,3.3
2.6,79,3,5310,3.3
2.6,79,3,7585,3.3
2.6,79,3,13875,3.3
2.6,79,3,15757,3.3
2.6,79,3,24620,3.3
2.6,79,3,29974,3.3
2.6,79,3,29981,3.3
2.6,79,3,7575,3.4
2.6,79,3,8857,3.4
2.6,79,3,8859,3.4
2.6,79,3,10357,3.4
2.6,79,3,13840,3.4
2.6,79,3,17896,3.4
2.6,79,3,22158,3.4
2.6,79,3,27306,3.4
2.6,79,3,27299,3.5
2.6,79,3,1577,3.6
2.6,79,3,5269,3.6
2.6,79,3,27254,3.6
2.6,79,3,27269,3.6
2.6,79,3,3638,3.7
2.6,79,3,13782,3.7
2.6,79,3,20003,3.7
2.6,79,3,24483,3.7
2.6,79,3,24487,3.7
2.6,79,3,1571,3.8
2.6,79,3,2134,3.8
2.6,79,3,19966,3.8
2.6,79,3,27217,3.8
2.6,79,3,2814,3.9
2.6,79,3,17783,3.9
2.6,79,3,19949,3.9
2.6,79,3,19952,3.9
2.6,79,3,27187,3.9
2.6,79,3,29834,3.9
2.6,79,3,4410,4
2.6,79,3,5234,4
2.6,79,3,7515,4
2.6,79,3,7519,4
2.6,79,3,8792,4
2.6,79,3,15619,4
2.6,79,3,22032,4
2.6,79,3,29800,4
2.6,79,3,11942,4.1
2.6,79,3,19905,4.1
2.6,79,3,1562,4.2
2.6,79,3,24350,4.2
2.6,79,3,24355,4.2
2.6,79,3,17711,4.3
2.6,79,3,19873,4.3
2.6,79,3,3593,4.4
2.6,79,3,13706,4.4
2.6,79,3,17694,4.4
2.6,79,3,21979,4.4
2.6,79,3,21981,4.4
2.6,79,3,7469,4.5
2.6,79,3,17689,4.5
2.6,79,3,27063,4.5
2.6,79,3,29688,4.6
2.6,79,3,29695,4.6
2.6,79,3,1544,4.7
2.6,79,3,10210,4.7
2.6,79,3,15517,4.7
2.6,79,3,27038,4.7
2.6,79,3,19801,4.8
2.6,79,3,29659,4.8
2.6,79,3,13650,4.9
2.6,79,3,17618,4.9
2.6,79,3,29642,4.9
2.6,79,3,6235,5
2.6,79,3,21903,5
2.6,79,3,24231,5
2.6,79,3,29624,5
2.6,79,3,19765,5.1
2.6,79,3,24219,5.1
2.6,79,3,24224,5.1
2.6,79,3,26967,5.1
2.6,79,3,8698,5.2
2.6,79,3,26955,5.2
2.6,79,3,10154,5.3
2.6,79,3,13611,5.3
2.6,79,3,24205,5.3
2.6,79,3,17574,5.4
2.6,79,3,19748,5.4
2.6,79,3,24195,5.4
2.6,79,3,26921,5.4
2.6,79,3,3540,5.5
2.6,79,3,24171,5.5
2.6,79,3,17533,5.6
2.6,79,3,17539,5.6
2.6,79,3,29546,5.6
2.6,79,3,6203,5.7
2.6,79,3,11794,5.7
2.6,79,3,10130,5.8
2.6,79,3,21847,5.8
2.6,79,3,21848,5.8
2.6,79,3,13568,5.9
2.6,79,3,10126,6
2.6,79,3,24120,6
2.6,79,3,24136,6
2.6,79,3,2063,6.1
2.6,79,3,10120,6.1
2.6,79,3,29510,6.1
2.6,79,3,13546,6.2
2.6,79,3,5134,6.3
2.6,79,3,8652,6.3
2.6,79,3,1067,6.4
2.6,79,3,15393,6.4
2.6,79,3,19670,6.5
2.6,79,3,21802,6.5
2.6,79,3,26804,6.6
2.6,79,3,4344,6.7
2.6,79,3,11739,6.7
2.6,79,3,26793,6.7
2.6,79,3,19639,6.9
2.6,79,3,24050,6.9
2.6,79,3,21782,7
2.6,79,3,7366,7.1
2.6,79,3,26759,7.1
2.6,79,3,29415,7.1
2.6,79,3,17429,7.2
2.6,79,3,24020,7.2
2.6,79,3,29410,7.2
2.6,79,3,2701,7.3
2.6,79,3,6158,7.3
2.6,79,3,21765,7.5
2.6,79,3,29393,7.5
2.6,79,3,21763,7.6
2.6,79,3,23998,7.6
2.6,79,3,23993,7.7
2.6,79,3,26727,7.7
2.6,79,3,5100,8
2.6,79,3,1492,8.2
2.6,79,3,29342,8.2
2.6,79,3,15325,8.3
2.6,79,3,29325,8.6
2.6,79,3,29321,8.7
2.6,79,3,15314,8.9
2.6,79,3,23926,9.1
2.6,79,3,23928,9.1
2.6,79,3,29299,9.2
2.6,79,3,17376,9.3
2.6,79,3,17369,9.6
2.6,79,3,23906,9.7
2.6,79,3,23907,9.7
2.6,79,3,10016,9.9
2.6,79,3,26624,9.9
2.6,79,3,2020,10
2.6,79,3,3446,10
2.6,79,3,6107,10
2.6,79,3,26621,10
2.6,79,3,9999,10.5
2.6,79,3,19553,10.5
2.6,79,3,26607,10.6
2.6,79,3,19547,10.9
2.6,79,3,13442,11.5
2.6,79,3,6093,11.9
2.6,79,3,7304,12
2.6,79,3,7300,12.4
2.6,79,3,15268,12.4
2.6,79,3,23837,12.7
2.6,79,3,21664,12.9
2.6,79,3,21661,13
2.6,80,3,1447,1
2.6,80,3,1450,1
2.6,80,3,1942,1
2.6,80,3,1973,1
2.6,80,3,4964,1
2.6,80,3,5977,1
2.6,80,3,11503,1
2.6,80,3,13292,1
2.6,80,3,13296,1
2.6,80,3,15064,1
2.6,80,3,15147,1
2.6,80,3,17158,1
2.6,80,3,19343,1
2.6,80,3,19382,1
2.6,80,3,19395,1
2.6,80,3,21476,1
2.6,80,3,23590,1
2.6,80,3,29018,1
2.6,80,3,31727,1
2.6,80,3,1407,1.1
2.6,80,3,4236,1.1
2.6,80,3,8316,1.1
2.6,80,3,9737,1.1
2.6,80,3,13215,1.1
2.6,80,3,14950,1.1
2.6,80,3,16967,1.1
2.6,80,3,17054,1.1
2.6,80,3,19221,1.1
2.6,80,3,23545,1.1
2.6,80,3,26216,1.1
2.6,80,3,26253,1.1
2.6,80,3,26291,1.1
2.6,80,3,31508,1.1
2.6,80,3,9696,1.2
2.6,80,3,9699,1.2
2.6,80,3,9701,1.2
2.6,80,3,13107,1.2
2.6,80,3,14907,1.2
2.6,80,3,14912,1.2
2.6,80,3,19162,1.2
2.6,80,3,19178,1.2
2.6,80,3,23399,1.2
2.6,80,3,23400,1.2
2.6,80,3,26121,1.2
2.6,80,3,26132,1.2
2.6,80,3,26152,1.2
2.6,80,3,26161,1.2
2.6,80,3,26172,1.2
2.6,80,3,28860,1.2
2.6,80,3,28865,1.2
2.6,80,3,31446,1.2
2.6,80,3,5803,1.3
2.6,80,3,11213,1.3
2.6,80,3,14748,1.3
2.6,80,3,14755,1.3
2.6,80,3,14762,1.3
2.6,80,3,14797,1.3
2.6,80,3,16807,1.3
2.6,80,3,19036,1.3
2.6,80,3,23185,1.3
2.6,80,3,25997,1.3
2.6,80,3,28702,1.3
2.6,80,3,28720,1.3
2.6,80,3,31303,1.3
2.6,80,3,1341,1.4
2.6,80,3,2463,1.4
2.6,80,3,3234,1.4
2.6,80,3,4121,1.4
2.6,80,3,5760,1.4
2.6,80,3,5786,1.4
2.6,80,3,9493,1.4
2.6,80,3,9519,1.4
2.6,80,3,9531,1.4
2.6,80,3,14645,1.4
2.6,80,3,14702,1.4
2.6,80,3,21082,1.4
2.6,80,3,23091,1.4
2.6,80,3,25834,1.4
2.6,80,3,25853,1.4
2.6,80,3,28534,1.4
2.6,80,3,31111,1.4
2.6,80,3,31131,1.4
2.6,80,3,31207,1.4
2.6,80,3,2419,1.5
2.6,80,3,4099,1.5
2.6,80,3,5698,1.5
2.6,80,3,5711,1.5
2.6,80,3,9445,1.5
2.6,80,3,11044,1.5
2.6,80,3,12832,1.5
2.6,80,3,14605,1.5
2.6,80,3,16577,1.5
2.6,80,3,20944,1.5
2.6,80,3,25744,1.5
2.6,80,3,25776,1.5
2.6,80,3,31050,1.5
2.6,80,3,31064,1.5
2.6,80,3,3150,1.6
2.6,80,3,3173,1.6
2.6,80,3,8060,1.6
2.6,80,3,8073,1.6
2.6,80,3,9395,1.6
2.6,80,3,12731,1.6
2.6,80,3,14484,1.6
2.6,80,3,14518,1.6
2.6,80,3,16525,1.6
2.6,80,3,20907,1.6
2.6,80,3,22921,1.6
2.6,80,3,25639,1.6
2.6,80,3,25651,1.6
2.6,80,3,28317,1.6
2.6,80,3,30947,1.6
2.6,80,3,1287,1.7
2.6,80,3,1773,1.7
2.6,80,3,14467,1.7
2.6,80,3,16438,1.7
2.6,80,3,18616,1.7
2.6,80,3,22888,1.7
2.6,80,3,25511,1.7
2.6,80,3,25546,1.7
2.6,80,3,30885,1.7
2.6,80,3,10930,1.75
2.6,80,3,1747,1.8
2.6,80,3,6723,1.8
2.6,80,3,7984,1.8
2.6,80,3,10890,1.8
2.6,80,3,12629,1.8
2.6,80,3,14387,1.8
2.6,80,3,16335,1.8
2.6,80,3,16384,1.8
2.6,80,3,18576,1.8
2.6,80,3,20717,1.8
2.6,80,3,25421,1.8
2.6,80,3,25428,1.8
2.6,80,3,28094,1.8
2.6,80,3,28117,1.8
2.6,80,3,30758,1.8
2.6,80,3,30786,1.8
2.6,80,3,9287,1.85
2.6,80,3,1745,1.9
2.6,80,3,4643,1.9
2.6,80,3,4654,1.9
2.6,80,3,5561,1.9
2.6,80,3,16302,1.9
2.6,80,3,16310,1.9
2.6,80,3,18505,1.9
2.6,80,3,18529,1.9
2.6,80,3,20687,1.9
2.6,80,3,22752,1.9
2.6,80,3,25340,1.9
2.6,80,3,25346,1.9
2.6,80,3,25402,1.9
2.6,80,3,28017,1.9
2.6,80,3,28020,1.9
2.6,80,3,28049,1.9
2.6,80,3,30713,1.9
2.6,80,3,30731,1.9
2.6,80,3,3040,2
2.6,80,3,4627,2
2.6,80,3,4632,2
2.6,80,3,6640,2
2.6,80,3,7875,2
2.6,80,3,10773,2
2.6,80,3,18436,2
2.6,80,3,25329,2
2.6,80,3,27943,2
2.6,80,3,27982,2
2.6,80,3,30606,2
2.6,80,3,2293,2.1
2.6,80,3,3899,2.1
2.6,80,3,4590,2.1
2.6,80,3,5490,2.1
2.6,80,3,6617,2.1
2.6,80,3,10725,2.1
2.6,80,3,12430,2.1
2.6,80,3,25240,2.1
2.6,80,3,30552,2.1
2.6,80,3,30574,2.1
2.6,80,3,30599,2.1
2.6,80,3,4572,2.2
2.6,80,3,5452,2.2
2.6,80,3,6584,2.2
2.6,80,3,9159,2.2
2.6,80,3,16108,2.2
2.6,80,3,18314,2.2
2.6,80,3,18356,2.2
2.6,80,3,20511,2.2
2.6,80,3,20519,2.2
2.6,80,3,20531,2.2
2.6,80,3,22530,2.2
2.6,80,3,25149,2.2
2.6,80,3,25153,2.2
2.6,80,3,30478,2.2
2.6,80,3,3855,2.3
2.6,80,3,5440,2.3
2.6,80,3,5445,2.3
2.6,80,3,5451,2.3
2.6,80,3,7789,2.3
2.6,80,3,9108,2.3
2.6,80,3,10659,2.3
2.6,80,3,25076,2.3
2.6,80,3,27775,2.3
2.6,80,3,27802,2.3
2.6,80,3,1666,2.4
2.6,80,3,2263,2.4
2.6,80,3,14111,2.4
2.6,80,3,18232,2.4
2.6,80,3,20419,2.4
2.6,80,3,22476,2.4
2.6,80,3,24968,2.4
2.6,80,3,2231,2.5
2.6,80,3,3820,2.5
2.6,80,3,5391,2.5
2.6,80,3,6495,2.5
2.6,80,3,7746,2.5
2.6,80,3,14053,2.5
2.6,80,3,18180,2.5
2.6,80,3,20364,2.5
2.6,80,3,27675,2.5
2.6,80,3,27707,2.5
2.6,80,3,2924,2.6
2.6,80,3,4519,2.6
2.6,80,3,9045,2.6
2.6,80,3,14035,2.6
2.6,80,3,18161,2.6
2.6,80,3,22392,2.6
2.6,80,3,1162,2.7
2.6,80,3,2203,2.7
2.6,80,3,2912,2.7
2.6,80,3,2913,2.7
2.6,80,3,6462,2.7
2.6,80,3,14012,2.7
2.6,80,3,27586,2.7
2.6,80,3,30205,2.7
2.6,80,3,4494,2.8
2.6,80,3,13974,2.8
2.6,80,3,18081,2.8
2.6,80,3,18097,2.8
2.6,80,3,20243,2.8
2.6,80,3,24812,2.8
2.6,80,3,24828,2.8
2.6,80,3,1618,2.9
2.6,80,3,6425,2.9
2.6,80,3,12188,2.9
2.6,80,3,12190,2.9
2.6,80,3,24744,2.9
2.6,80,3,24766,2.9
2.6,80,3,27475,2.9
2.6,80,3,2176,3
2.6,80,3,6403,3
2.6,80,3,10465,3
2.6,80,3,22256,3
2.6,80,3,24700,3
2.6,80,3,30079,3
2.6,80,3,3703,3.1
2.6,80,3,5328,3.1
2.6,80,3,8901,3.1
2.6,80,3,12131,3.1
2.6,80,3,17991,3.1
2.6,80,3,24674,3.1
2.6,80,3,30067,3.1
2.6,80,3,15780,3.2
2.6,80,3,17942,3.2
2.6,80,3,17961,3.2
2.6,80,3,20110,3.2
2.6,80,3,20116,3.2
2.6,80,3,20128,3.2
2.6,80,3,22199,3.2
2.6,80,3,24637,3.2
2.6,80,3,15756,3.3
2.6,80,3,27368,3.3
2.6,80,3,2156,3.4
2.6,80,3,5300,3.4
2.6,80,3,6353,3.4
2.6,80,3,15742,3.4
2.6,80,3,17898,3.4
2.6,80,3,24564,3.4
2.6,80,3,15721,3.5
2.6,80,3,17865,3.5
2.6,80,3,27301,3.5
2.6,80,3,4428,3.6
2.6,80,3,12017,3.6
2.6,80,3,15694,3.6
2.6,80,3,22094,3.6
2.6,80,3,29888,3.6
2.6,80,3,29903,3.6
2.6,80,3,11998,3.7
2.6,80,3,19993,3.7
2.6,80,3,17803,3.8
2.6,80,3,29839,3.8
2.6,80,3,10275,3.9
2.6,80,3,13753,3.9
2.6,80,3,2800,4
2.6,80,3,5241,4
2.6,80,3,10262,4
2.6,80,3,27162,4
2.6,80,3,29789,4
2.6,80,3,29803,4
2.6,80,3,2120,4.1
2.6,80,3,8788,4.1
2.6,80,3,22013,4.1
2.6,80,3,24382,4.1
2.6,80,3,2792,4.2
2.6,80,3,6288,4.2
2.6,80,3,22002,4.2
2.6,80,3,24357,4.2
2.6,80,3,19874,4.3
2.6,80,3,21987,4.3
2.6,80,3,21994,4.3
2.6,80,3,24343,4.3
2.6,80,3,27100,4.3
2.6,80,3,3592,4.4
2.6,80,3,6274,4.4
2.6,80,3,8752,4.4
2.6,80,3,11901,4.4
2.6,80,3,11907,4.4
2.6,80,3,11910,4.4
2.6,80,3,15560,4.4
2.6,80,3,19855,4.4
2.6,80,3,27078,4.4
2.6,80,3,8745,4.5
2.6,80,3,27069,4.5
2.6,80,3,1095,4.6
2.6,80,3,2097,4.6
2.6,80,3,24302,4.6
2.6,80,3,27049,4.6
2.6,80,3,24281,4.7
2.6,80,3,27026,4.7
2.6,80,3,10194,4.8
2.6,80,3,19808,4.8
2.6,80,3,5181,4.9
2.6,80,3,10185,4.9
2.6,80,3,24244,4.9
2.6,80,3,7450,5
2.6,80,3,13639,5
2.6,80,3,2077,5.1
2.6,80,3,2074,5.2
2.6,80,3,15478,5.2
2.6,80,3,26952,5.2
2.6,80,3,26933,5.3
2.6,80,3,29594,5.3
2.6,80,3,19751,5.4
2.6,80,3,26918,5.4
2.6,80,3,15453,5.5
2.6,80,3,19737,5.5
2.6,80,3,26911,5.5
2.6,80,3,29572,5.5
2.6,80,3,29573,5.5
2.6,80,3,15441,5.6
2.6,80,3,15445,5.6
2.6,80,3,26899,5.6
2.6,80,3,8674,5.7
2.6,80,3,21853,5.7
2.6,80,3,5146,5.8
2.6,80,3,10128,5.8
2.6,80,3,24144,5.8
2.6,80,3,26881,5.8
2.6,80,3,11785,5.9
2.6,80,3,26854,5.9
2.6,80,3,11775,6.1
2.6,80,3,11777,6.1
2.6,80,3,17499,6.1
2.6,80,3,19682,6.2
2.6,80,3,2714,6.4
2.6,80,3,3514,6.4
2.6,80,3,7391,6.4
2.6,80,3,29480,6.5
2.6,80,3,2710,6.7
2.6,80,3,29460,6.7
2.6,80,3,10083,6.9
2.6,80,3,26783,6.9
2.6,80,3,29439,6.9
2.6,80,3,15367,7
2.6,80,3,24046,7
2.6,80,3,26770,7
2.6,80,3,29426,7
2.6,80,3,6156,7.1
2.6,80,3,26753,7.2
2.6,80,3,5114,7.3
2.6,80,3,19619,7.3
2.6,80,3,26747,7.3
2.6,80,3,29395,7.4
2.6,80,3,10066,7.5
2.6,80,3,19615,7.5
2.6,80,3,29389,7.5
2.6,80,3,6143,7.6
2.6,80,3,11706,7.6
2.6,80,3,29374,7.7
2.6,80,3,1493,7.8
2.6,80,3,23985,7.8
2.6,80,3,8604,8.1
2.6,80,3,13501,8.1
2.6,80,3,26686,8.3
2.6,80,3,2031,8.5
2.6,80,3,2032,8.5
2.6,80,3,3470,8.5
2.6,80,3,1046,8.9
2.6,80,3,7338,9
2.6,80,3,1043,9.3
2.6,80,3,17374,9.4
2.6,80,3,29275,9.8
2.6,80,3,2668,10
2.6,80,3,23892,10.1
2.6,80,3,26616,10.3
2.6,80,3,21703,10.4
2.6,80,3,26608,10.6
2.6,80,3,23875,10.7
2.6,80,3,21690,11
2.6,80,3,21682,11.5
2.6,80,3,19527,12.4
2.6,80,3,17324,12.9
2.6,80,3,8530,13
2.6,80,3,21660,13
2.6,80,3,29223,13.3
2.6,80,3,29224,13.3
2.6,80,3,21653,13.5
2.6,80,3,23823,13.5
2.6,81,3,4980,1
2.6,81,3,5970,1
2.6,81,3,5971,1
2.6,81,3,7170,1
2.6,81,3,7201,1
2.6,81,3,13354,1
2.6,81,3,26344,1
2.6,81,3,26403,1
2.6,81,3,26416,1
2.6,81,3,1925,1.1
2.6,81,3,2554,1.1
2.6,81,3,5912,1.1
2.6,81,3,5914,1.1
2.6,81,3,5933,1.1
2.6,81,3,9746,1.1
2.6,81,3,13175,1.1
2.6,81,3,13219,1.1
2.6,81,3,15006,1.1
2.6,81,3,17089,1.1
2.6,81,3,19267,1.1
2.6,81,3,19289,1.1
2.6,81,3,21427,1.1
2.6,81,3,23429,1.1
2.6,81,3,28888,1.1
2.6,81,3,28894,1.1
2.6,81,3,28950,1.1
2.6,81,3,28972,1.1
2.6,81,3,28992,1.1
2.6,81,3,31579,1.1
2.6,81,3,31611,1.1
2.6,81,3,31621,1.1
2.6,81,3,11330,1.15
2.6,81,3,1907,1.2
2.6,81,3,4219,1.2
2.6,81,3,4850,1.2
2.6,81,3,4883,1.2
2.6,81,3,8292,1.2
2.6,81,3,13083,1.2
2.6,81,3,14900,1.2
2.6,81,3,16854,1.2
2.6,81,3,16860,1.2
2.6,81,3,16878,1.2
2.6,81,3,16919,1.2
2.6,81,3,19084,1.2
2.6,81,3,21242,1.2
2.6,81,3,21247,1.2
2.6,81,3,21248,1.2
2.6,81,3,23320,1.2
2.6,81,3,23336,1.2
2.6,81,3,26064,1.2
2.6,81,3,28817,1.2
2.6,81,3,28822,1.2
2.6,81,3,28837,1.2
2.6,81,3,28862,1.2
2.6,81,3,31445,1.2
2.6,81,3,31465,1.2
2.6,81,3,11257,1.25
2.6,81,3,1364,1.3
2.6,81,3,1884,1.3
2.6,81,3,6979,1.3
2.6,81,3,11228,1.3
2.6,81,3,18968,1.3
2.6,81,3,21210,1.3
2.6,81,3,28656,1.3
2.6,81,3,28685,1.3
2.6,81,3,28723,1.3
2.6,81,3,31295,1.3
2.6,81,3,31317,1.3
2.6,81,3,1326,1.4
2.6,81,3,1847,1.4
2.6,81,3,3233,1.4
2.6,81,3,4787,1.4
2.6,81,3,4797,1.4
2.6,81,3,11132,1.4
2.6,81,3,16662,1.4
2.6,81,3,16716,1.4
2.6,81,3,23157,1.4
2.6,81,3,25906,1.4
2.6,81,3,28518,1.4
2.6,81,3,31136,1.4
2.6,81,3,11094,1.45
2.6,81,3,2440,1.5
2.6,81,3,3197,1.5
2.6,81,3,4092,1.5
2.6,81,3,9440,1.5
2.6,81,3,11057,1.5
2.6,81,3,12787,1.5
2.6,81,3,14614,1.5
2.6,81,3,16547,1.5
2.6,81,3,16612,1.5
2.6,81,3,16633,1.5
2.6,81,3,20931,1.5
2.6,81,3,20999,1.5
2.6,81,3,21005,1.5
2.6,81,3,25702,1.5
2.6,81,3,25704,1.5
2.6,81,3,28367,1.5
2.6,81,3,28443,1.5
2.6,81,3,28444,1.5
2.6,81,3,8085,1.6
2.6,81,3,11017,1.6
2.6,81,3,12742,1.6
2.6,81,3,16481,1.6
2.6,81,3,18733,1.6
2.6,81,3,22923,1.6
2.6,81,3,22932,1.6
2.6,81,3,25686,1.6
2.6,81,3,28277,1.6
2.6,81,3,28278,1.6
2.6,81,3,1774,1.7
2.6,81,3,5597,1.7
2.6,81,3,5618,1.7
2.6,81,3,6781,1.7
2.6,81,3,12668,1.7
2.6,81,3,18633,1.7
2.6,81,3,18670,1.7
2.6,81,3,22893,1.7
2.6,81,3,25581,1.7
2.6,81,3,28185,1.7
2.6,81,3,28211,1.7
2.6,81,3,30830,1.7
2.6,81,3,9337,1.75
2.6,81,3,2341,1.8
2.6,81,3,9323,1.8
2.6,81,3,12616,1.8
2.6,81,3,16336,1.8
2.6,81,3,16340,1.8
2.6,81,3,16357,1.8
2.6,81,3,16386,1.8
2.6,81,3,20752,1.8
2.6,81,3,3083,1.9
2.6,81,3,5562,1.9
2.6,81,3,6697,1.9
2.6,81,3,7926,1.9
2.6,81,3,9255,1.9
2.6,81,3,9269,1.9
2.6,81,3,10823,1.9
2.6,81,3,10829,1.9
2.6,81,3,14365,1.9
2.6,81,3,16287,1.9
2.6,81,3,20662,1.9
2.6,81,3,28008,1.9
2.6,81,3,28061,1.9
2.6,81,3,30690,1.9
2.6,81,3,30692,1.9
2.6,81,3,30716,1.9
2.6,81,3,3948,2
2.6,81,3,4609,2
2.6,81,3,6644,2
2.6,81,3,7887,2
2.6,81,3,9208,2
2.6,81,3,10789,2
2.6,81,3,12499,2
2.6,81,3,12513,2
2.6,81,3,16253,2
2.6,81,3,22679,2
2.6,81,3,25301,2
2.6,81,3,3893,2.1
2.6,81,3,12440,2.1
2.6,81,3,14214,2.1
2.6,81,3,14219,2.1
2.6,81,3,14234,2.1
2.6,81,3,14258,2.1
2.6,81,3,16170,2.1
2.6,81,3,22576,2.1
2.6,81,3,22625,2.1
2.6,81,3,27873,2.1
2.6,81,3,7821,2.2
2.6,81,3,9156,2.2
2.6,81,3,10702,2.2
2.6,81,3,25133,2.2
2.6,81,3,27838,2.2
2.6,81,3,27842,2.2
2.6,81,3,27865,2.2
2.6,81,3,6548,2.3
2.6,81,3,7803,2.3
2.6,81,3,7807,2.3
2.6,81,3,10674,2.3
2.6,81,3,10677,2.3
2.6,81,3,10678,2.3
2.6,81,3,14163,2.3
2.6,81,3,16065,2.3
2.6,81,3,20430,2.3
2.6,81,3,20432,2.3
2.6,81,3,20471,2.3
2.6,81,3,22513,2.3
2.6,81,3,27798,2.3
2.6,81,3,2966,2.4
2.6,81,3,5422,2.4
2.6,81,3,18231,2.4
2.6,81,3,18258,2.4
2.6,81,3,22465,2.4
2.6,81,3,24977,2.4
2.6,81,3,3796,2.5
2.6,81,3,6490,2.5
2.6,81,3,7727,2.5
2.6,81,3,7741,2.5
2.6,81,3,12286,2.5
2.6,81,3,16019,2.5
2.6,81,3,18181,2.5
2.6,81,3,20338,2.5
2.6,81,3,24930,2.5
2.6,81,3,24932,2.5
2.6,81,3,30315,2.5
2.6,81,3,4517,2.6
2.6,81,3,15959,2.6
2.6,81,3,18146,2.6
2.6,81,3,20297,2.6
2.6,81,3,20304,2.6
2.6,81,3,24906,2.6
2.6,81,3,30266,2.6
2.6,81,3,30296,2.6
2.6,81,3,2911,2.7
2.6,81,3,3761,2.7
2.6,81,3,6464,2.7
2.6,81,3,15917,2.7
2.6,81,3,27597,2.7
2.6,81,3,30195,2.7
2.6,81,3,30247,2.7
2.6,81,3,7662,2.8
2.6,81,3,8968,2.8
2.6,81,3,8978,2.8
2.6,81,3,10499,2.8
2.6,81,3,12215,2.8
2.6,81,3,13990,2.8
2.6,81,3,27532,2.8
2.6,81,3,27547,2.8
2.6,81,3,30168,2.8
2.6,81,3,6421,2.9
2.6,81,3,6429,2.9
2.6,81,3,20222,2.9
2.6,81,3,22297,2.9
2.6,81,3,1147,3
2.6,81,3,2180,3
2.6,81,3,3712,3
2.6,81,3,5334,3
2.6,81,3,15840,3
2.6,81,3,20184,3
2.6,81,3,27444,3
2.6,81,3,2859,3.1
2.6,81,3,7602,3.1
2.6,81,3,7609,3.1
2.6,81,3,8909,3.1
2.6,81,3,10424,3.1
2.6,81,3,13924,3.1
2.6,81,3,15812,3.1
2.6,81,3,22245,3.1
2.6,81,3,27390,3.2
2.6,81,3,30036,3.2
2.6,81,3,13860,3.3
2.6,81,3,17926,3.3
2.6,81,3,17931,3.3
2.6,81,3,27337,3.3
